x,y,u,v
0,5.5e-05,1.1643044368689193,0.008250135
1.0000000000000026e-05,5.5e-05,1.1656530730706944,0.01137504
1.9999999999899872e-05,5.5e-05,1.1624626277306798,0.014520013
2.99999999998999e-05,5.5e-05,1.1626116739705354,0.016936803
3.9999999999899925e-05,5.5e-05,1.1672389249303434,0.021267822
4.999999999989995e-05,5.5e-05,1.147118791950303,0.029358704
5.999999999989998e-05,5.5e-05,1.1676480986559172,0.038338535
6.99999999999e-05,5.5e-05,1.1500122118798268,0.045263961
7.999999999990003e-05,5.5e-05,1.1393439198035848,0.057216145
8.99999999999998e-05,5.5e-05,1.1414344773782603,0.06955836
9.999999999999983e-05,5.5e-05,1.1238504118573405,0.082124344
0.00011,5.5e-05,1.1110084292401894,0.09204645
0.00012,5.5e-05,1.097072777266232,0.098689735
0.00013,5.5e-05,1.0561146007490103,0.1053157251121538
0.00014,5.5e-05,1.0319221013301674,0.1051612798305143
0.00015,5.5e-05,0.9968617958961262,0.1065432372830781
0.00016,5.5e-05,0.9725824427239402,0.099926172
0.00017,5.5e-05,0.9600735444165812,0.092878988
0.00018,5.5e-05,0.9259777610331348,0.08228973
0.00019,5.5e-05,0.9109345357432568,0.069775638
0.0002,5.5e-05,0.9017862991987526,0.053014664
0.00021,5.5e-05,0.8803352638100032,0.035160007
0.00022,5.5e-05,0.8601043820344094,0.016044456
0.00023,5.5e-05,0.8490533144852216,-0.006585233
0.00024,5.5e-05,0.8501223552170427,-0.026082479
0.00025,5.5e-05,0.8519399404054127,-0.05018734
0.00026,5.5e-05,0.8572785694881123,-0.073626684
0.00027,5.5e-05,0.8699551656930379,-0.099237712
0.00028,5.5e-05,0.8870507222423475,-0.121573618
